,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
1410,Shijian 15 ,NR,China,Chinese Academy of Space Technology (CAST),Government,Technology Development,,LEO,Sun-Synchronous,348.0,661,673,0.0008529999999999999,98.06,98.08,,,,2013-07-19,,Chinese Academy of Space Technology (CAST),China,Taiyuan Launch Center,Long March 3C,2013-037C,39210,,2013,7,19,(SJ-15),6.073745796940266,7044,7032,14076,7038.0,12,14075.994884909556,7037.997442454778,0.0010692886852786778,5876.042077020636,5884.8,5680.174007786614,16.322339102835098,5680.174007786614,6.073745796940267,6.0,6.073568300171813,0.20979457788147995,0.0001774968283698002,661.127996640098,6427.498467740844,2867.176568076942,0.4195891557629599,0.0
1414,Shijian 6A ,China,China,Chinese Academy of Space Technology (CAST),Government,Space Science,,LEO,Sun-Synchronous,68.0,579,606,0.0019399999999999999,97.8,96.5,,,,2004-09-08,2.0,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,China,Taiyuan Launch Center,Long March 4B,2004-035A,28413,Monitor space radiation.,2004,9,8,(SJ-6A Dong Fang Hong 60),1.1868238913561442,6977,6950,13927,6963.5,27,13926.97382779188,6963.48691389594,0.0010864944074342425,5782.989092431072,5790.0,1092.3423841258693,16.063858590086312,1092.342384125869,1.186823891356144,13.5,2.60015656390381,2.6011555467286267,0.0009998139311566906,604.0769631482062,3276.724815332769,-6144.36854681705,5.202311093457253,0.0
1415,Shijian 6B ,China,China,Chinese Academy of Space Technology (CAST),Government,Space Science,,LEO,Sun-Synchronous,242.0,587,598,0.00079,97.8,96.5,,,,2004-09-08,2.0,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,China,Taiyuan Launch Center,Long March 4B,2004-035B,28414,Monitor space radiation.,2004,9,8,(SJ-6B),4.223696789826278,6969,6958,13927,6963.5,11,13926.995655919478,6963.497827959739,0.0010864944074342425,5782.989092431072,5790.0,3887.4537788008874,16.063858590086312,3887.4537788008874,4.223696789826277,5.5,4.222999519833181,2.0608829278023797,0.0006972699281353675,595.0860267095741,-3877.8247898046284,-5783.838369156038,4.121765855604759,0.0
1416,Shijian 6C ,China,China,Chinese Academy of Space Technology (CAST),Government,Space Science,,LEO,Sun-Synchronous,297.0,591,594,0.000215,97.7,96.5,,,,2006-10-23,,Chinese Academy of Space Technology (CAST)/DFH Satellite,China,Taiyuan Launch Center,Long March 4B,2006-046A,29505,Radiation detectors and other space environment-related instruments.,2006,10,23,(SJ-6-02A),5.183627878423159,6965,6962,13927,6963.5,3,13926.999676886619,6963.499838443309,0.0010864944074342425,5782.989092431072,5790.0,4770.966001255634,16.063858590086312,4770.966001255635,5.183627878423159,1.5,5.183436293320227,1.0999406083074579,0.00019158510149922686,591.8205625700975,-4097.358754832707,5630.451315231486,2.1998812166149158,0.0
1417,Shijian 6D ,China,China,Chinese Academy of Space Technology (CAST),Government,Space Science,,LEO,Sun-Synchronous,220.0,594,595,7.18e-05,97.7,96.6,,,,2006-10-23,,Chinese Academy of Space Technology (CAST)/DFH Satellite,China,Taiyuan Launch Center,Long March 4B,2006-046B,29506,Radiation detectors and other space environment-related instruments.,2006,10,23,(SJ-6-02B),3.839724354387525,6966,6965,13931,6965.5,1,13930.999964108822,6965.499982054411,0.001086026494256765,5785.480686159096,5796.0,3535.5715304305586,16.070779683775267,3535.571530430559,3.8397243543875255,0.5,3.8396782047754705,2.4435532507469984,4.6149612091992924e-05,594.8831312038583,1210.8126295001284,-6859.454991746589,4.887106501493997,0.0
1418,Shijian 6E ,China,China,Chinese Academy of Space Technology (CAST),Government,Space Science,,LEO,Sun-Synchronous,15.0,581,607,0.00187,97.6,96.6,,,,2008-10-25,3.0,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,China,Taiyuan Launch Center,Long March 4B,2008-053A,33408,Monitor space environment; conduct several experiments.,2008,10,25,(SJ6-03A SJ-6E),0.2617993877991494,6978,6952,13930,6965.0,26,13929.975735800834,6964.987867900417,0.0010861434410605849,5784.857754187838,5796.0,241.03573975782655,16.069049317188437,241.03573975782655,0.26179938779914935,13.0,0.2622842552204448,0.2627695612421635,0.0004848681741402916,581.4208867468378,6025.098328744938,3494.1912647494937,0.525539122484327,0.0
1419,Shijian 6F ,China,China,Chinese Academy of Space Technology (CAST),Government,Space Science,,LEO,Sun-Synchronous,280.0,578,603,0.0018,97.6,96.5,,,,2008-10-25,3.0,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,China,Taiyuan Launch Center,Long March 4B,2008-053B,33409,Monitor space environment; conduct several experiments.,2008,10,25,(SJ6-03B SJ-6F),4.886921905584122,6974,6949,13923,6961.5,25,13922.977555106523,6961.488777553262,0.0010869626567079505,5780.497856485034,5790.0,4495.942777266138,16.056938490236206,4495.942777266137,4.886921905584122,12.5,4.885148697382829,1.399810090560491,0.0017732064282770877,588.3459521647665,-6558.3946062324085,2334.507414326381,2.799620181120982,0.0
1420,Shijian 6G ,China,China,Chinese Academy of Space Technology (CAST),Government,Earth Observation,,LEO,Sun-Synchronous,150.0,584,603,0.0013599999999999999,97.7,96.6,,,,2010-10-06,,Chinese Academy of Space Technology (CAST)/DFH Satellite,China,Taiyuan Launch Center,Long March 4B,2010-051A,37179,Possible reconnaissance function.,2010,10,6,(SJ6-04A),2.6179938779914944,6974,6955,13929,6964.5,19,13928.987041418339,6964.493520709169,0.0010862604088545877,5784.234844575546,5796.0,2410.097851906478,16.06731901270985,2410.0978519064774,2.6179938779914935,9.5,2.6186730780333862,2.619351878306,0.000679200408791609,601.7059648415807,3498.618514515007,-6021.948294780017,5.238703756612,0.0
1421,Shijian 6H ,China,China,Chinese Academy of Space Technology (CAST),Government,Earth Observation,,LEO,Sun-Synchronous,301.0,586,602,0.00115,97.7,96.6,,,,2010-10-06,,Chinese Academy of Space Technology (CAST)/DFH Satellite,China,Taiyuan Launch Center,Long March 4B,2010-051B,37180,Possible reconnaissance function.,2010,10,6,(SJ6_04B),5.253441048502932,6973,6957,13930,6965.0,16,13929.990811195821,6964.995405597911,0.0010861434410605849,5784.857754187838,5796.0,4836.78384447372,16.069049317188437,4836.78384447372,5.253441048502931,8.0,5.252454721912013,1.031717203329209,0.0009863264437015443,589.8814476033522,-3294.110069637293,6136.7755511228315,2.063434406658418,0.0
1422,Shijian 7 ,China,China,Chinese Academy of Space Technology (CAST),Government,Space Science,,LEO,Sun-Synchronous,336.0,534,591,0.00411,97.7,95.9,,,,2005-07-05,3.0,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,China,Jiuquan Satellite Launch Center,Long March 2D,2005-024A,28737,Monitor space environment; conduct several experiments.,2005,7,5,(SJ7 Dong Fang Hong 65),5.8643062867009474,6962,6905,13867,6933.5,57,13866.882850878925,6933.441425439462,0.001093553626765841,5745.658149168193,5754.0,5362.61427255698,15.960161525467202,5362.61427255698,5.8643062867009474,28.5,5.862628298804017,0.42223815433383366,0.0016779981381635524,536.4864684647864,4604.696109415852,5183.603186036169,0.8444763086676673,0.0
1423,Shijian 9A ,China,China,Shanghai Academy of Spaceflight Technology (SAST),Government,Technology Development,,LEO,Sun-Synchronous,249.0,623,650,0.00193,97.99,97.44,,,,2012-10-14,,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,China,Taiyuan Launch Center,Long March 2C,2012-056A,38860,Focus on satellite reliability demonstrations and validating high-performance Chinese-made technologies.,2012,10,14,(SJ 9A),4.34586983746588,7021,6994,14015,7007.5,27,14014.973992127136,7007.486996063568,0.0010762773616365497,5837.886711307942,5846.4,4037.8716419879934,16.216351975855396,4037.871641987994,4.345869837465881,13.5,4.344069272603686,1.9409159723256983,0.001800563349742334,641.3694647708035,-5173.687609528352,-4726.301922542876,3.8818319446513967,0.0
1424,Shijian 9B ,China,China,Shanghai Academy of Spaceflight Technology (SAST),Government,Technology Development,,LEO,Sun-Synchronous,359.0,624,651,0.00193,97.99,97.46,,,,2012-10-14,,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,China,Taiyuan Launch Center,Long March 2C,2012-056B,38861,Focus on satellite reliability demonstrations and validating high-performance Chinese-made technologies.,2012,10,14,(SJ 9B),6.265732014659643,7022,6995,14017,7008.5,27,14016.973995838047,7008.486997919023,0.0010760470187024986,5839.136392716254,5847.599999999999,5822.916569403153,16.219823313100704,5822.916569403153,6.265732014659643,13.5,6.265698266390981,0.01752082168228577,3.3748331484868135e-05,623.975663111597,7004.1975129448465,245.5386445368242,0.03504164336457154,0.0
1425,Shiyan 1 ,China,China,Chinese Academy of Space Technology (CAST),Government,Earth Observation,,LEO,Sun-Synchronous,253.0,586,601,0.00108,97.5,96.6,204.0,,,2004-04-18,,Chinese Research Institute of Space Technology/Changchun Photomechanical Institute (CAS),China,Xichang Satellite Launch Center,Long March 2C,2004-012A,28220,Stereo mapping; photographic surveys of China's land resources monitor environment mapping.,2004,4,18,(SY 1 Tansuo 1 Experimental Satellite 1),4.4156830075456535,6972,6957,13929,6964.5,15,13928.991923323094,6964.495961661547,0.0010862604088545877,5784.234844575546,5796.0,4065.0317102155923,16.06731901270985,4065.031710215592,4.415683007545653,7.5,4.41465052442757,1.869567101995362,0.0010324828029039683,595.7065460333451,-5757.700246061969,-3918.3070734152147,3.739134203990724,0.0
1426,Shiyan 3 ,China,China,Chinese Academy of Space Technology (CAST),Government,Earth Observation,,LEO,Sun-Synchronous,149.0,785,803,0.00126,98.5,100.8,300.0,,,2008-11-05,,Harbin Institute of Technology,China,Jiuquan Satellite Launch Center,Long March 2D,2008-056A,33433,Experiments on new technologies in atmospheric exploration.,2008,11,5,(SY3 Experimental Satellite 3),2.600540585471551,7174,7156,14330,7165.0,18,14329.9886950409,7164.99434752045,0.001040985242984585,6035.806318603718,6048.0,2498.1531707554277,16.766128662788105,2498.1531707554277,2.6005405854715504,9.0,2.601188833318297,2.601836731252149,0.0006482481342198759,801.7414332138023,3380.152091455263,-6317.5734159326785,5.203673462504298,0.0
1427,Shiyan 4 ,China,China,Chinese Academy of Space Technology (CAST),Government,Earth Observation,,LEO,Sun-Synchronous,187.0,784,802,0.00126,98.4,100.7,300.0,,,2011-11-20,,CAST/DFH Satellite/HIT,China,Jiuquan Satellite Launch Center,Long March 2D,2011-068B,37931,Study the environment and test new space technologies.,2011,11,20,(SY4 Experimental Satellite 4),3.263765701229396,7173,7155,14328,7164.0,18,14327.988693462876,7163.994346731438,0.001041203212324848,6034.542760533932,6042.0,3134.6097117217923,16.762618779260922,3134.6097117217923,3.2637657012293957,9.0,3.263612337654442,3.019726237318045,0.00015336369368623904,801.9595253996613,6952.260138933171,-1728.8638590913379,6.03945247463609,0.0
1428,Shiyan 5 ,China,China,Chinese Academy of Space Technology (CAST),Government,Earth Observation,,LEO,Sun-Synchronous,211.0,739,755,0.00112,97.9,99.7,204.0,,,2013-11-25,,Chinese Academy of Space Technology (CAST),China,Jiuquan Satellite Launch Center,Long March 2D,2013-068A,39455,Remote sensing and research.,2013,11,25,(SY5 Experimental Satellite 5),3.6826447217080354,7126,7110,14236,7118.0,16,14235.991008707473,7117.995504353737,0.0010513126487012004,5976.514517295955,5982.0,3502.901564304018,16.601429214710986,3502.901564304018,3.6826447217080354,8.0,3.682068432317728,2.6016928877313554,0.0005762895922026472,753.835839957711,3356.173723677655,-6277.0990246124875,5.203385775462711,0.0
1429,Shiyan 7 ,NR,China,Chinese Academy of Space Technology (CAST),Military,Technology Development,,LEO,Sun-Synchronous,288.0,668,672,0.00028399999999999996,98.06,98.15,,,,2013-07-19,,Chinese Academy of Space Technology (CAST),China,Taiyuan Launch Center,Long March 4C,2013-037A,39208,Possibly testing systems for detection of orbiting space debris or tracking missile launches.,2013,7,19,(SY7 Experimental Satellite 7),5.026548245743669,7043,7039,14082,7041.0,4,14081.999431898867,7040.999715949433,0.0010686053609640187,5879.799537512473,5889.0,4703.8396300099785,16.3327764930902,4703.839630009978,5.026548245743668,2.0,5.026278121986756,1.2571773207874986,0.0002701237513810242,669.3825897582992,-5700.757161597917,4132.438433495791,2.514354641574997,0.0
1433,Sinah-1 ,NR,Iran,Iranian Research Organization for Science and Technology (IROST),Government,Communications,,LEO,Sun-Synchronous,133.0,681,703,0.00156,97.9,98.6,170.0,,,2005-10-27,3.0,Polyot,Russia,Plesetsk Cosmodrome,Kosmos 3M,2005-043D,28893,"""Telecommunications and research."" ""Take pictures of Iran and to monitor natural disasters in the earthquake-prone nation.""",2005,10,27,(Sina 1 ZS1),2.321287905152458,7074,7052,14126,7063.0,22,14125.982868459101,7062.991434229551,0.0010636164748856571,5907.378698562424,5916.0,2182.44824141334,16.409385273784512,2182.44824141334,2.321287905152458,11.0,2.446396016526648,2.4473946557523623,0.000999237753060997,700.4612431172673,1281.1618504884432,-6945.8243782910195,4.8947893115047245,0.0
1444,skCube,NR (10/17),Slovakia,University of Zilina,Civil,Technology Development,,LEO,Sun-Synchronous,51.0,496,512,0.00116,97.45,94.7,1.0,,,2017-06-23,,Slovak Organization for Space Activities University of Zilina,Slovakia,Satish Dhawan Space Centre,PSLV,2017-036AA,42789,Slovakia's first satellite.,2017,6,23,,0.8901179185171081,6883,6867,13750,6875.0,16,13749.99069090594,6874.99534545297,0.0011075409975061983,5673.09501077356,5682.0,803.6884598595877,15.758597252148776,803.6884598595876,0.8901179185171079,8.0,0.8910200664108737,0.8919225432222443,0.0009021478890500323,498.9867632001824,-1453.6548647900217,6719.557380909204,1.7838450864444886,0.0
1456,SkySat-1,USA,USA,Planet,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,176.0,567,599,0.0023,97.81,96.34,,,,2013-11-21,,Skybox Imaging,USA,Dombarovsky Air Base,Dnepr,2013-066C,39418,Planned 24-satellite constellation for imaging. Previously owned by Google but acquired by Planet in 2/17.,2013,11,21,,3.07177948351002,6970,6938,13908,6954.0,32,13907.963186606441,6953.9815933032205,0.0010887215906176114,5771.158909060719,5780.400000000001,2821.455466651907,16.03099696961311,2821.4554666519075,3.07177948351002,16.0,3.071939556129443,3.072099445530966,0.00016007303939580923,598.9554173211136,6886.942064725431,-963.400271780519,6.144198891061932,0.0
1457,SkySat-2,NR,USA,Planet,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,27.0,626,634,0.000571,98.4,97.31,90.0,,,2014-07-08,,Skybox Imaging,USA,Baikonur Cosmodrome,Soyuz-2.1b,2014-037D,40072,Will collect high resolution panchromatic and multispectral images of the Earth.,2014,7,8,,0.47123889803846897,7005,6997,14002,7001.0,8,14001.99771461201,7000.998857306005,0.0010777765959730339,5829.765955816683,5838.6,437.23244668625125,16.19379432171301,437.2324466862513,0.4712388980384689,4.0,0.47149825856730837,0.4717576850919277,0.00025936055658467997,626.438608980744,4109.205592273456,5668.193708096897,0.9435153701838555,0.0
1458,SkySat-3 ,NR,USA,Planet,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,6.0,500,515,0.00109,97.5,94.78,110.0,,,2016-06-22,,Space Systems/Loral,USA,Satish Dhawan Space Centre,PSLV XL,2016-040C,41601,Terra Bella is owned by Google.,2016,6,22,(SkySat Gen 2-1),0.10471975511965978,6886,6871,13757,6878.5,15,13756.991822342557,6878.495911171279,0.0011066957768168088,5677.4277437399505,5686.8,94.62379572899918,15.770632621499862,94.62379572899917,0.10471975511965977,7.5,0.10483381478859508,0.10494793634535046,0.00011405973545649025,500.0435968836391,6727.534917714462,1433.1900568127326,0.20989587269070092,0.0
1459,Skysat-4,NR (12/16),USA,Planet,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,277.0,501,502,7.28e-05,97.6,94.64,110.0,,,2016-09-16,,Space Systems/Loral,USA,Guiana Space Center,Vega,2016-058D,41773,,2016,9,16,,4.834562028024293,6873,6872,13745,6872.5,1,13744.999963623135,6872.4999818115675,0.0011081453854910502,5670.000876640686,5678.4,4362.750674526306,15.750002435113018,4362.750674526306,4.834562028024293,0.5,4.834489770023374,1.448767795477359,7.225800079592887e-05,501.43906245651215,-6668.837648340395,1660.6807807282225,2.897535590954718,0.0
1460,Skysat-5,NR (12/16),USA,Planet,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,348.0,501,502,7.28e-05,97.42,94.64,110.0,,,2016-09-16,,Space Systems/Loral,USA,Guiana Space Center,Vega,2016-058E,41774,,2016,9,16,,6.073745796940266,6873,6872,13745,6872.5,1,13744.999963623135,6872.4999818115675,0.0011081453854910502,5670.000876640686,5678.4,5481.00084741933,15.750002435113018,5481.00084741933,6.073745796940266,0.5,6.073730659891279,0.20946978487627876,1.5137049025075919e-05,501.0106167233371,6278.171892901178,2795.677716013724,0.41893956975255753,0.0
1461,Skysat-6,NR (12/16),USA,Planet,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,339.0,497,506,0.000655,97.43,94.64,110.0,,,2016-09-16,,Space Systems/Loral,USA,Guiana Space Center,Vega,2016-058B,41771,,2016,9,16,,5.916666164260777,6877,6868,13745,6872.5,9,13744.997053473675,6872.498526736837,0.0011081453854910502,5670.000876640686,5678.4,5339.250825503313,15.750002435113018,5339.250825503313,5.916666164260776,4.5,5.916431289629118,0.36698896402760883,0.00023487467124578561,497.2978783929284,5102.939520269544,4603.396074301727,0.7339779280552177,0.0
1462,Skysat-7,NR (12/16),USA,Planet,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,63.0,501,502,7.28e-05,97.42,94.65,110.0,,,2016-09-16,,Space Systems/Loral,USA,Guiana Space Center,Vega,2016-058C,41772,,2016,9,16,,1.0995574287564276,6873,6872,13745,6872.5,1,13744.999963623135,6872.4999818115675,0.0011081453854910502,5670.000876640686,5679.0,992.2501534121201,15.750002435113018,992.2501534121201,1.0995574287564274,0.5,1.0996222961752895,1.09968716466591,6.486741880652376e-05,501.2728892986552,-4040.9966657271434,5558.92094151524,2.19937432933182,0.0
1465,SMAP ,NR,USA,National Aeronautics and Space Administration (NASA),Government,Earth Observation,Earth Science,LEO,Sun-Synchronous,27.0,660,686,0.00185,98.13,98.21,,,,2015-01-31,3.0,Jet Propulsion Laboratory (NASA),USA,Vandenberg AFB,Delta 2,2015-003A,40376,SMAP provide the most accurate highest-resolution global measurements of soil moisture ever obtained from space and will detect whether the ground is frozen or thawed. ,2015,1,31,(Soil Moisture Active Passive Satellite),0.47123889803846897,7057,7031,14088,7044.0,26,14087.9760079296,7043.9880039648,0.0010679227641318429,5883.557798571172,5892.599999999999,441.2668348928379,16.343216107142144,441.2668348928379,0.47123889803846897,13.0,0.47208016717912904,0.47292213032548647,0.0008412700844493663,661.3939187479891,4121.151367337804,5712.6120343554485,0.9458442606509729,0.0
1470,SMOS ,ESA,ESA,Centre National d'Etudes Spatiales (CNES)/European Space Agency,Government,Earth Observation,Earth Science,LEO,Sun-Synchronous,211.0,759,760,7.01e-05,98.4,100.0,658.0,630.0,1065.0,2009-11-02,3.0,Thales Alenia Space,France,Plesetsk Cosmodrome,Breeze KM,2009-059A,36036,Mission to measure sea surface salinity and soil moisture on a global scale.,2009,11,2,(Soil Moisture and Ocean Salinity satellite),3.6826447217080354,7131,7130,14261,7130.5,1,14260.999964939345,7130.499982469672,0.0010485493823604274,5992.264563672987,6000.0,3512.1328414861114,16.645179343536075,3512.132841486112,3.6826447217080354,0.5,3.6826086197082604,2.600612788386489,3.610199982438106e-05,759.9284626976278,3348.4761021101135,-6295.374321573601,5.201225576772978,0.0
1475,SOCRATES  ,Japan,Japan,National Institute of Information and Communications Technology (JPN),Commercial,Technology Development,,LEO,Sun-Synchronous,162.0,618,629,0.000786,97.87,97.17,48.0,,100.0,2014-05-24,,Advanced Engineering Services Company Ltd.,Japan,Tanegashima Space Center,H-2A,2014-029C,39768,Development of new satellite bus.,2014,5,24,(Space Optical Communications Research Advanced TEchnology Satellite),2.827433388230814,7000,6989,13989,6994.5,11,13988.995675172682,6994.497837586341,0.0010792793142206279,5821.648969263176,5830.2,2619.742036168429,16.171247136842155,2619.742036168429,2.8274333882308134,5.5,2.8276760941583277,2.8279187094266756,0.00024270599056811783,628.7290137085174,5662.6572679516385,-4105.76819761084,5.655837418853351,0.0
1476,SOHLA 1 ,Japan,Japan,Astrotech SOHLA,Civil,Technology Development,,LEO,Sun-Synchronous,255.0,657,665,0.0005690000000000001,98.1,98.0,50.0,,,2009-01-23,,Space Oriented Higashiosaka Leading Association,Japan,Tanegashima Space Center,H-2A,2009-002E,33496,Observe lightening.,2009,1,23,(Space Oriented Higashiosaka Leading Association Maido 1),4.4505895925855405,7036,7028,14064,7032.0,8,14063.99772468696,7031.99886234348,0.001070657520701173,5868.529558420075,5880.0,4156.875103880887,16.301470995611318,4156.875103880886,4.4505895925855405,4.0,4.450040061718713,1.8336947357312143,0.000549530817485486,662.037712542784,-6082.147617686732,-3529.3767617204167,3.6673894714624287,0.0
1484,Spark-1,NR (1/17),China,Shanghai Engineering Center for Microsatellites,Government,Earth Observation,Hyperspectral Imaging,LEO,Sun-Synchronous,73.0,690,725,0.00247,98.15,98.94,50.0,,,2016-12-21,,Shanghai Engineering Center for Microsatellites,China,Jiuquan Satellite Launch Center,Long March 2D,2016-081C,41900,Hyperspectral imaging,2016,12,21,,1.2740903539558606,7096,7061,14157,7078.5,35,14156.956735117898,7078.478367558949,0.0010601248395680017,5926.835286436613,5936.4,1201.8304886385356,16.463431351212815,1201.8304886385356,1.2740903539558606,17.5,2.7254204160224744,2.726417818905965,0.000998530809625646,723.491523179292,4775.281296173321,-5225.101331032313,5.45283563781193,0.0
1485,Spark-2,NR (1/17),China,Shanghai Engineering Center for Microsatellites,Government,Earth Observation,Hyperspectral Imaging,LEO,Sun-Synchronous,87.0,690,727,0.0026100000000000003,98.15,98.96,50.0,,,2016-12-21,,Shanghai Engineering Center for Microsatellites,China,Jiuquan Satellite Launch Center,Long March 2D,2016-081D,41901,Hyperspectral imaging,2016,12,21,,1.5184364492350666,7098,7061,14159,7079.5,37,14158.951656107878,7079.475828053939,0.001059900228917054,5928.091282327006,5937.599999999999,1432.6220598956932,16.466920228686128,1432.6220598956932,1.5184364492350666,18.5,2.7486131940941183,2.749611472065792,0.000999482872837966,725.5689962114639,5013.14485763468,-4998.752669694008,5.499222944131584,0.0
1489,Spot 6 ,France,France/Belgium/Sweden,Spot Image,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,155.0,696,699,0.000212,98.2,98.73,720.0,,,2012-09-09,10.0,EADS Astrium,France/UK/Germany,Satish Dhawan Space Centre,PSLV,2012-047A,38755,Privately financed to complement the Pleiades 1A and 1B imaging spacecraft owned by French government.,2012,9,9,(Système Probatoire dObservation de la Terre),2.705260340591211,7070,7067,14137,7068.5,3,14136.999681686351,7068.499840843176,0.0010623753163978055,5914.280207943812,5923.8,2546.426200642474,16.428556133177253,2546.426200642474,2.7052603405912103,1.5,2.7053499184514553,2.705439487707133,8.957786165917968e-05,698.858178882102,4545.48401367416,-5413.156751090108,5.410878975414266,0.0
1490,Spot 7 ,France,France/Belgium/Sweden,Spot Image,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,194.0,643,660,0.00121,98.2,97.77,714.0,,,2014-06-30,10.0,Airbus Defense and Space,France/UK/Germany,Satish Dhawan Space Centre,PSLV-CA,2014-034A,40053,,2014,6,30,(Système Probatoire dObservation de la Terre),3.385938748868999,7031,7014,14045,7022.5,17,14044.989711637385,7022.4948558186925,0.0010728308248464052,5856.64129111795,5866.2,3156.0789179913395,16.268448030883192,3156.0789179913395,3.385938748868999,8.5,3.385646366648958,2.897831151294374,0.000292382413240835,659.745421790114,6204.349879129498,-3289.609851208193,5.795662302588748,0.0
1491,SPROUT  ,Japan,Japan,Nihon University,Civil,Technology Development,,LEO,Sun-Synchronous,110.0,614,629,0.00107,97.87,97.13,7.0,,,2014-05-24,,Nihon University,Japan,Tanegashima Space Center,H-2A,2014-029E,39770,,2014,5,24,(SPace Research On Unique Technology),1.9198621771937625,7000,6985,13985,6992.5,15,13984.991955664473,6992.495977832236,0.001079742391725644,5819.152193457739,5827.799999999999,1778.074281334309,16.16431164849372,1778.074281334309,1.9198621771937623,7.5,1.9348995616608473,1.9358992259372034,0.0009998547683411235,624.1644170517238,-5209.672242976593,-4664.15548025887,3.871798451874407,0.0
1493,SSOT ,Chile,Chile,Chilean Air Force,Government/Military,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,190.0,622,624,0.000143,98.0,97.2,117.0,,,2011-12-17,,Astrium,France,Guiana Space Center,Soyuz 2/Fregat,2011-076E,38011,Extremely high-quality satellite images with applications such as mapping agriculture town planning and natural resource risk and disaster management.,2011,12,17,(Sistema Satelital para la Observación de la Tierra),3.3161255787892263,6995,6993,13988,6994.0,2,13987.999857020302,6993.999928510151,0.001079395052560995,5821.024741842175,5832.0,3072.2075026389257,16.16951317178382,3072.2075026389257,3.3161255787892263,1.0,3.3161007505963123,2.9671093830281747,2.482819315491891e-05,623.9849519073923,6572.447713981745,-2391.436164747488,5.9342187660563495,0.0
1501,STARS-1 Kukai ,NR,Japan,Kagawa University,Civil,Technology Development,,LEO,Sun-Synchronous,349.0,647,667,0.0014199999999999998,98.03,97.88,7.0,,,2009-01-23,,Kagawa University,Japan,Tanegashima Space Center,H-2A,2009-002G,33498,A tethered satellite consisting of a mother unit (KU) and a daughter unit (KAI). The two satellites are connected via a 5 meter tether to be deployed following deployment. Also carries an amaeur radio package.,2009,1,23,,6.09119908946021,7038,7018,14056,7028.0,20,14055.98577119371,7027.992885596855,0.0010715717009925454,5863.5229927775945,5872.799999999999,5684.359790220501,16.287563868826652,5684.359790220502,6.091199089460211,10.0,6.090927762481225,0.19252906102733283,0.0002713272359028959,647.204113328733,6513.38596475304,2639.8055166328586,0.38505812205466566,0.0
1505,STRaND-1 ,United Kingdom,United Kingdom,Surrey Satellite Technologies Ltd. (),Commercial,Technology Development,,LEO,Sun-Synchronous,24.0,772,783,0.000769,98.6,100.4,4.0,,,2013-02-25,,Surrey Satellite Technology Limited (SSTL),UK,Satish Dhawan Space Centre,PSLV,2013-009E,39090,Will demonstrate the feasibility of using cheap smartphone electronics to control a spacecraft. Shut down in March after launch but started up again in July 2013.,2013,2,25,(Surrey Training Research and Nanosatellite Demonstrator 1),0.4188790204786391,7154,7143,14297,7148.5,11,14296.995768342384,7148.497884171192,0.0010445914885237315,6014.968890909971,6024.0,400.99792606066484,16.708246919194366,400.9979260606648,0.41887902047863906,5.5,0.4191920208450728,0.41950513120717353,0.00031300043343537886,772.4787611946831,4776.624126378797,5318.354770193109,0.8390102624143471,0.0
1515,STSat-3,South Korea,South Korea,Korea Aerospace Research Institute (KARI),Government,Technology Development,,LEO,Sun-Synchronous,230.0,593,626,0.00236,97.81,96.88,150.0,,275.0,2013-11-21,2.0,Korea Advanced Institute of Science and Technology (KAIST),South Korea,Dombarovsky Air Base,Dnepr,2013-066G,39422,Science satellite carrying two sensors -- MIRIS and COMIS.,2013,11,21,,4.014257279586958,6997,6964,13961,6980.5,33,13960.960998441333,6980.480499220666,0.0010825278244839017,5804.1790382386835,5812.799999999999,3708.225496652492,16.12271955066301,3708.2254966524924,4.014257279586959,16.5,4.012452153039827,2.272536908695413,0.0018051266694411032,620.1120332988912,-1162.5018118446942,-6883.001168681356,4.545073817390826,0.0
