,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
1311,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,289.0,1480,1511,0.00197,82.5,115.9,280.0,,300.0,2008-05-23,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2008-025B,32954,Rodnik communications satellite. Believed to replace the Strela system.,2008,5,23,(Cosmos 2437 Strela 3M),5.044001538263612,7882,7851,15733,7866.5,31,15732.969459069067,7866.4847295345335,0.0009048915747169168,6943.578084639807,6954.0,5574.150184613622,19.28771690177724,5574.1501846136225,5.044001538263613,15.5,5.042137671242663,1.2429120956567907,0.0018638652431885766,1490.4819881261174,-6234.827251029646,4796.734521592448,2.4858241913135815,0.0
1312,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,286.0,1477,1509,0.00203,82.5,115.8,280.0,,300.0,2008-05-23,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2008-025C,32955,,2008,5,23,(Cosmos 2438 Strela 3M),4.991641660703783,7880,7848,15728,7864.0,32,15727.967446558376,7863.983723279188,0.000905323112494203,6940.268309144509,6948.0,5513.657601153694,19.27852308095697,5513.657601153694,4.991641660703783,16.0,4.989689206977587,1.2954490942710308,0.0019524515481095096,1488.6297170587877,-6701.396687314674,4115.0587287490725,2.5908981885420617,0.0
1313,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,236.0,1478,1510,0.00203,82.5,115.8,280.0,,300.0,2008-05-23,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2008-025D,32956,,2008,5,23,(Cosmos 2439 Strela 3M),4.118977034706618,7881,7849,15730,7865.0,32,15729.967450697412,7864.983725348706,0.0009051504562319794,6941.5921562208005,6948.0,4550.599302411414,19.282200433946667,4550.599302411413,4.118977034706617,16.0,4.117295996684131,2.167569391519442,0.0016810375256999387,1502.9502841571966,-2897.1940740000646,-7311.926574782406,4.335138783038884,0.0
1314,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,359.0,1498,1509,0.000699,82.5,116.0,280.0,,300.0,2009-07-06,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2009-036A,35498,,2009,7,6,(Cosmos 2451 Strela 3M),6.265732014659643,7880,7869,15749,7874.5,11,15748.996158485785,7874.498079242892,0.0009035129550598545,6954.1729003358305,6960.0,6934.855753390454,19.317146945377306,6934.855753390453,6.265732014659642,5.5,6.265719806895615,0.017477712316945702,1.2207767007914701e-05,1497.9965640009423,7869.689636069946,275.2003724314711,0.034955424633891403,0.0
1315,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,235.0,1495,1506,0.000699,82.5,116.0,280.0,,300.0,2009-07-06,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2009-036C,35500,,2009,7,6,(Cosmos 2453 Strela 3M),4.101523742186674,7877,7866,15743,7871.5,11,15742.9961570217,7871.49807851085,0.0009040295269540523,6950.199213458801,6960.0,4536.935597674495,19.306108926274447,4536.9355976744955,4.101523742186675,5.5,4.100951384383091,2.1828061657521713,0.0005723577871361551,1503.6584991048694,-2675.2717748253194,-7402.932285588624,4.365612331504343,0.0
1316,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,358.0,1493,1496,0.00019099999999999998,82.5,115.9,225.0,,,2010-09-08,3.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2010-043A,37152,Store-dump communications for Russian government and military.,2010,9,8,(Cosmos 2467 Strela 3M),6.2482787221397,7867,7864,15731,7865.5,3,15730.999713940624,7865.499856970312,0.000905064148679574,6942.254111320529,6954.0,6903.686032924304,19.28403919811258,6903.686032924304,6.2482787221397,1.5,6.248272055063194,0.03491991982934028,6.667076627426723e-06,1492.9986050165535,7846.325401742526,548.8787926429751,0.06983983965868056,0.0
1317,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,84.0,1484,1505,0.00134,82.5,115.9,225.0,,,2010-09-08,3.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2010-043C,37154,Store-dump communications for Russian government and military.,2010,9,8,(Cosmos 2468 Strela 3M),1.4660765716752369,7876,7855,15731,7865.5,21,15730.985983084467,7865.4929915422335,0.000905064148679574,6942.254111320529,6954.0,1619.8592926414567,19.28403919811258,1619.8592926414567,1.4660765716752369,10.5,2.2995525980675677,2.300551796938185,0.0009996448936586708,1501.5188789351223,-873.5096116313183,-7816.838383780536,4.60110359387637,0.0
1318,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,150.0,1481,1512,0.00197,82.5,115.9,280.0,,300.0,2012-07-28,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2012-041A,38733,,2012,7,28,(Cosmos 2481 Strela 3M),2.6179938779914944,7883,7852,15735,7867.5,31,15734.969462950985,7867.4847314754925,0.0009047190555901281,6944.902142114387,6954.0,2893.709225880995,19.29139483920663,2893.709225880995,2.6179938779914944,15.5,2.6189772003746317,2.6199596845871227,0.0009833234983569977,1509.9301198366438,3960.5073969168548,-6797.923068212596,5.239919369174245,0.0
1319,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,287.0,1473,1516,0.0027300000000000002,82.5,115.86,250.0,,300.0,2013-01-15,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2013-001A,39057,,2013,1,15,(Cosmos 2482 Strela 3M),5.009094953223726,7887,7844,15731,7865.5,43,15730.941230581215,7865.470615290607,0.000905064148679574,6942.254111320529,6951.6,5534.519249858311,19.28403919811258,5534.519249858311,5.009094953223727,21.5,5.006482155770984,1.2793169775569537,0.002612792329982714,1488.27563047467,-6566.414777393787,4329.913063571969,2.5586339551139075,0.0
1320,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,201.0,1473,1516,0.0027300000000000002,82.5,115.86,250.0,,300.0,2013-01-15,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2013-001B,39058,,2013,1,15,(Cosmos 2483 Strela 3M),3.5081117965086026,7887,7844,15731,7865.5,43,15730.941230581215,7865.470615290607,0.000905064148679574,6942.254111320529,6951.6,3876.091878820629,19.28403919811258,3876.0918788206286,3.5081117965086026,21.5,3.5071359391491743,2.7770239842086997,0.0009758602207160442,1514.55409962643,5865.691965357773,-5240.185382623355,5.554047968417399,0.0
1321,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,107.0,1475,1514,0.00248,82.5,115.86,250.0,,300.0,2013-01-15,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2013-001C,39059,,2013,1,15,(Cosmos 2484 Strela 3M),1.8675022996339325,7885,7846,15731,7865.5,39,15730.951655891642,7865.475827945821,0.000905064148679574,6942.254111320529,6951.6,2063.392194198046,19.28403919811258,2063.392194198046,1.8675022996339328,19.5,2.727318089714105,2.7283152237066597,0.0009982671337452746,1512.3563623113914,5328.200029803408,-5785.859394699783,5.456630447413319,0.0
1322,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,326.0,1478,1509,0.00197,82.5,115.9,280.0,,300.0,2013-12-25,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2013-076A,39483,,2013,12,25,(Cosmos 2488 Strela 3M),5.689773361501515,7880,7849,15729,7864.5,31,15728.96945130227,7864.484725651135,0.0009052367775025047,6940.930222161905,6954.0,6285.397923402169,19.28036172822751,6285.397923402169,5.689773361501514,15.5,5.688669949384574,0.5956196713131966,0.0011034131392707648,1480.6652343525848,2913.868186938608,7304.760445759359,1.1912393426263932,0.0
1323,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,123.0,1477,1507,0.0019100000000000002,82.5,115.8,280.0,,300.0,2013-12-25,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2013-076B,39484,,2013,12,25,(Cosmos 2489 Strela 3M),2.1467549799530254,7878,7848,15726,7863.0,30,15725.971384941535,7862.985692470767,0.0009054958236533334,6938.9445462368985,6948.0,2370.8060532976074,19.274845961769163,2370.806053297607,2.1467549799530254,15.0,2.590638899083704,2.5916379721537237,0.0009998866628716104,1504.796001915899,3567.2614335447897,-7007.22742422831,5.183275944307447,0.0
1324,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,36.0,1482,1511,0.0018399999999999998,82.5,115.8,280.0,,300.0,2013-12-25,5.0,OAO ISS,Russia,Plesetsk Cosmodrome,Rokot,2013-076C,39485,,2013,12,25,(Cosmos 2490 Strela 3M),0.6283185307179586,7882,7853,15735,7867.5,29,15734.97327611331,7867.486638056655,0.0009047190555901281,6944.902142114387,6948.0,694.4902142114388,19.29139483920663,694.4902142114388,0.6283185307179586,14.5,2.5673950664660543,2.56839371249202,0.000999418035086697,1508.654628821394,3239.6214568627865,-7169.5351638398815,5.13678742498404,0.0
1325,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,305.0,1480,1511,0.00197,82.44,115.88,280.0,,300.0,2014-05-23,5.0,OAS ISS,Russia,Plesetsk Cosmodrome,Rokot,2014-028A,39761,,2014,5,23,(Cosmos 2496 Strela 3M),5.323254218582705,7882,7851,15733,7866.5,31,15732.969459069067,7866.4847295345335,0.0009048915747169168,6943.578084639807,6952.799999999999,5882.753655042058,19.28771690177724,5882.753655042058,5.323254218582706,15.5,5.321638663566207,0.9631631088902961,0.001615554639139346,1486.6318031958926,-2738.22769791337,7374.531862036626,1.9263262177805922,0.0
1326,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,242.0,1478,1510,0.00203,82.45,115.85,280.0,,300.0,2014-05-23,5.0,OAS ISS,Russia,Plesetsk Cosmodrome,Rokot,2014-028B,39762,,2014,5,23,(Cosmos 2497 Strela 3M),4.223696789826278,7881,7849,15730,7865.0,32,15729.967450697412,7864.983725348706,0.0009051504562319794,6941.5921562208005,6951.0,4666.292505015093,19.282200433946667,4666.292505015093,4.223696789826278,16.0,4.221906112776838,2.0630690142008734,0.0017906759523485878,1501.5207908153034,-4351.247415946953,-6551.693924537375,4.126138028401747,0.0
1327,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,133.0,1477,1509,0.00203,82.44,115.82,280.0,,300.0,2014-05-23,5.0,OAS ISS,Russia,Plesetsk Cosmodrome,Rokot,2014-028C,39763,,2014,5,23,(Cosmos 2498 Strela 3M),2.321287905152458,7880,7848,15728,7864.0,32,15727.967446558376,7863.983723279188,0.000905323112494203,6940.268309144509,6949.2,2564.043569767277,19.27852308095697,2564.043569767277,2.321287905152458,16.0,2.627376918953977,2.6283744981784323,0.000998461604591529,1506.899445633484,4072.5353150852175,-6727.314825697099,5.2567489963568645,0.0
1328,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,164.0,1497,1506,0.000572,82.5,116.01,280.0,,300.0,2015-09-23,5.0,OAS ISS,Russia,Plesetsk Cosmodrome,Rokot,2015-050A,40920,,2015,9,23,(Cosmos 2507 Strela 3M),2.8623399732707004,7877,7868,15745,7872.5,9,15744.997427754633,7872.498713877317,0.000903857281641023,6951.523691629696,6960.6,3166.805237297973,19.309788032304713,3166.805237297973,2.8623399732707004,4.5,2.8624975511953155,2.8626550858190245,0.00015757794713205556,1505.828824239362,6678.886477349649,-4167.580352872729,5.725310171638049,0.0
1329,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,356.0,1496,1504,0.000508,82.49,115.99,280.0,,300.0,2015-09-23,5.0,OAS ISS,Russia,Plesetsk Cosmodrome,Rokot,2015-050B,40921,,2015,9,23,(Cosmos 2508 Strela 3M),6.213372137099813,7875,7867,15742,7871.0,8,15741.997967221314,7870.998983610657,0.0009041156701268165,6949.537005921235,6959.4,6872.319928077665,19.304269460892318,6872.319928077665,6.213372137099814,4.0,6.213336682844264,0.06988408757883376,3.5454260088127294e-05,1496.0112819584592,7794.244520143225,1096.5368437426357,0.1397681751576675,0.0
1330,Rodnik ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,38.0,1498,1508,0.0006349999999999999,82.49,116.04,280.0,,300.0,2015-09-23,5.0,OAS ISS,Russia,Plesetsk Cosmodrome,Rokot,2015-050C,40922,,2015,9,23,(Cosmos 2509 Strela 3M),0.6632251157578453,7879,7869,15748,7874.0,10,15747.99682499333,7873.998412496665,0.0009035990162071308,6953.510566615424,6962.400000000001,733.9816709205171,19.315307129487287,733.9816709205169,0.6632251157578452,5.0,0.6636162565163606,0.6640074951348208,0.0003911407875167758,1499.061158462514,1892.935752061445,7643.0783512542575,1.3280149902696416,0.0
1331,RS-47 ,Russia,Russia,Ministry of Defense,Military,Technology Development,,LEO,Polar,245.0,1152,1503,0.0228,82.46,112.19,,,,2014-05-23,,Roskosmos/Russian Academy of Sciences ,Russia,Plesetsk Cosmodrome,Rokot,2014-028E,39765,Small satellite with orbit changing capability. Possibly but speculatively an inspector satellite with its own Briz-KM rocket body (2014-028D/39764) as a target.,2014,5,23,(Cosmos 2499),4.276056667386108,7874,7523,15397,7698.5,351,15392.998668225759,7696.499334112879,0.0009346729926141895,6722.335358814774,6731.4,4574.922674748944,18.67315377448548,4574.922674748943,4.276056667386107,175.5,4.255590059857494,2.0479570953579547,0.020464756828825433,1404.920481411359,-4450.983724841853,-6279.740562893691,4.095914190715909,0.0
1335,Sapphire ,Canada,Canada,Department of National Defense,Military,Space Observation,,LEO,Non-Polar Inclined,301.0,772,787,0.00105,132.98,100.4,148.0,,,2013-02-25,5.0,Surrey Satellite Technologies Ltd/MacDonald Dettwiler and Associates,UK/Canada,Satish Dhawan Space Centre,PSLV,2013-009C,39088,Space observation of manmade objects - debris.,2013,2,25,(Space Surveillance Mission of Canada),5.253441048502932,7158,7143,14301,7150.5,15,14300.99213341508,7150.49606670754,0.0010441532596830055,6017.4933602056635,6024.0,5031.293059505291,16.71525933390462,5031.29305950529,5.253441048502931,7.5,5.252540535848975,1.0315455270016576,0.0009005125419568977,775.6388781941505,-3379.679252310678,6301.378794962695,2.063091054003315,0.0
1337,SAR-Lupe 1,Germany,Germany,Armed Forces,Military,Earth Observation,Radar Imaging,LEO,Non-Polar Inclined,263.0,468,505,0.0027,98.2,94.3,770.0,,,2006-12-19,10.0,OHB System-AG,Germany,Plesetsk Cosmodrome,Kosmos 3M,2006-060A,29658,First of five Germany surveillance satellites; 1-m resolution images.,2006,12,19,,4.590215932745087,6876,6839,13715,6857.5,37,13714.950091050277,6857.475045525139,0.0011117832857286646,5651.447892618368,5658.0,4128.696654885086,15.698466368384356,4128.696654885086,4.590215932745087,18.5,4.587536939650905,1.6983269039911189,0.0026789868344337005,488.8056657037623,-6635.645254565947,-1730.172395670903,3.3966538079822377,0.0
1338,SAR-Lupe 2,Germany,Germany,Armed Forces,Military,Earth Observation,Radar Imaging,LEO,Non-Polar Inclined,359.0,470,503,0.0024100000000000002,98.19,94.34,770.0,,,2007-07-02,10.0,OHB-System AG ,Germany,Plesetsk Cosmodrome,Kosmos 3M,2007-030A,31797,,2007,7,2,,6.265732014659643,6874,6841,13715,6857.5,33,13714.960298885302,6857.480149442651,0.0011117832857286646,5651.447892618368,5660.400000000001,5635.749426249984,15.698466368384356,5635.749426249984,6.265732014659643,16.5,6.2656898527654405,0.01753766722825526,4.21620165815452e-05,469.97595425279997,6853.2821130377515,240.47909329226093,0.03507533445651052,0.0
1339,SAR-Lupe 3,Germany,Germany,Armed Forces,Military,Earth Observation,Radar Imaging,LEO,Non-Polar Inclined,317.0,473,496,0.00168,98.17,94.3,770.0,,,2007-11-01,10.0,OHB-System AG ,Germany,Plesetsk Cosmodrome,Kosmos 3M,2007-053A,32283,,2007,11,1,,5.532693728822025,6867,6844,13711,6855.5,23,13710.980708906274,6855.490354453137,0.001112269842960994,5648.975693212183,5658.0,4974.2369298562835,15.691599147811619,4974.2369298562835,5.532693728822025,11.5,5.531546562082923,0.7527866161905113,0.001147167100552182,476.08584012908796,446.81996722182765,6840.91371665313,1.5055732323810227,0.0
1340,SAR-Lupe 4,Germany,Germany,Armed Forces,Military,Earth Observation,Radar Imaging,LEO,Non-Polar Inclined,49.0,448,486,0.00278,98.16,94.4,770.0,,,2008-03-27,10.0,OHB-System AG ,Germany,Plesetsk Cosmodrome,Kosmos 3M,2008-014A,32750,Synthetic Aperture Radar 4th in a five-satellite fleet. Will be shared with the French military.,2008,3,27,,0.8552113334772214,6857,6819,13676,6838.0,38,13675.947206683712,6837.973603341856,0.0011165424015913846,5627.3593355919975,5664.0,765.9461317889107,15.631553709977771,765.9461317889107,0.8552113334772216,19.0,2.7737035316443843,2.7747020559550664,0.0009998210740513195,484.7376782597521,5078.223721303181,-4579.271332541831,5.549404111910133,0.0
1341,SAR-Lupe 5,Germany,Germany,Armed Forces,Military,Earth Observation,Radar Imaging,LEO,Non-Polar Inclined,70.0,474,502,0.0020399999999999997,98.16,94.37,770.0,,,2008-07-22,10.0,OHB-System AG ,Germany,Plesetsk Cosmodrome,Kosmos 3M,2008-036A,33244,,2008,7,22,,1.2217304763960306,6873,6845,13718,6859.0,28,13717.971424376128,6858.985712188064,0.0011114186005524748,5653.302278778022,5662.200000000001,1099.2532208735042,15.70361744105006,1099.2532208735042,1.2217304763960306,14.0,2.6295178883547887,2.630516574661517,0.000999575094066038,500.19755685918153,3577.1802348254832,-5852.308935666821,5.261033149323034,0.0
1350,Saudisat 1C ,Saudi Arabia,Saudi Arabia,Space Research Institute King Abdulaziz City for Science and Technology,Government,Communications,Amateur Radio,LEO,Non-Polar Inclined,248.0,603,702,0.00705,64.6,97.8,10.0,,,2002-12-20,,Space Research Institute King Abdulaziz City for Science and Technology,Saudi Arabia,Baikonur Cosmodrome,Dnepr,2002-058C,27607,Microsatellite; carries several experiments available to amateurs as power permits.,2002,12,20,(Oscar 50 SO 50),4.328416544945937,7073,6974,14047,7023.5,99,14046.651131141543,7023.325565570772,0.0010726017098816256,5857.892309227263,5868.0,4035.4369241343366,16.27192308118684,4035.4369241343366,4.328416544945937,49.5,4.321897116428642,1.9677988026201612,0.006519359381316121,671.3478098616561,-4923.436612874989,-5008.800051535356,3.9355976052403223,0.0
1358,SB-WASS 3-3  ,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,297.0,1016,1203,0.0125,63.4,107.4,,,,2005-02-03,,Lockheed Martin,USA,Cape Canaveral,Atlas 3B,2005-004B,28541,ELINT system; wide area ocean surveillance primarily for the Navy.,2005,2,3,(Space Based Wide Area Surveillance System) (NOSS 3-3 USA 181 NRO L23 Intruder),5.183627878423159,7574,7387,14961,7480.5,187,14959.83128247107,7479.915641235535,0.0009758272107940598,6438.829782238569,6444.0,5312.034570346819,17.885638283996027,5312.03457034682,5.1836278784231595,93.5,5.172426731693285,1.1219905105674435,0.011200853413367394,1067.9849143022848,-4663.9351542323375,5848.0975725670705,2.243981021134887,0.0
1359,SB-WASS 3-3  ,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,132.0,1017,1203,0.0124,63.4,107.4,,,,2005-02-03,,Lockheed Martin,USA,Cape Canaveral,Atlas 3B,2005-004A,28537,ELINT system; wide area ocean surveillance primarily for the Navy.,2005,2,3,(Space Based Wide Area Surveillance System) (NOSS 3-3 USA 181 NRO L23 Intruder),2.303834612632515,7574,7388,14962,7481.0,186,14960.843826469147,7480.421913234573,0.0009757293818702343,6439.475354463816,6444.0,2361.1409633033995,17.887431540177268,2361.1409633033995,2.3038346126325155,93.0,3.061198281868779,3.0621880199750753,0.0009958929350203634,1202.4647814418267,7386.861257059225,-1182.9731465631967,6.124376039950151,0.0
1360,SB-WASS 3-4 ,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,324.0,1015,1200,0.0124,63.4,107.4,,,,2007-06-15,,Lockheed Martin,USA,Cape Canaveral,Atlas 5,2007-027A,31701,ELINT system; wide area ocean surveillance primarily for the Navy and surveillance of shipping.,2007,6,15,(Space Based Wide Area Surveillance System) NOSS 3-4 USA 194 NRO L30 Intruder),5.654866776461628,7571,7386,14957,7478.5,185,14955.85584311376,7477.92792155688,0.0009762186900145164,6436.247709092884,6444.0,5792.622938183596,17.878465858591344,5792.622938183596,5.6548667764616285,92.5,5.647504381177186,0.6430802889064958,0.007362630110505916,1032.880437594099,2100.021692568277,7177.046020282974,1.2861605778129916,0.0
1361,SB-WASS 3-4 ,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,169.0,1016,1201,0.0124,63.4,107.4,,,,2007-06-15,,Lockheed Martin,USA,Cape Canaveral,Atlas 5,2007-027B,31708,ELINT system; wide area ocean surveillance primarily for the Navy and surveillance of shipping.,2007,6,15,(Space Based Wide Area Surveillance System) NOSS 3-4 USA 194 NRO L30 Intruder),2.949606435870417,7572,7387,14959,7479.5,185,14957.855996097836,7478.927998048918,0.0009760229176916051,6437.538702513223,6444.0,3022.0667797909296,17.88205195142562,3022.0667797909296,2.9496064358704164,92.5,3.0613599523726465,3.0623477043456497,0.0009938945311029268,1200.947444465599,7385.757514061102,-1180.3783555238097,6.1246954086912995,0.0
1362,SB-WASS 3-5 ,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,58.0,1014,1201,0.0125,63.4,107.4,,,,2011-04-15,,Lockheed Martin,USA,Vandenberg AFB,Atlas 5,2011-014B,37391,ELINT system; wide area ocean surveillance primarily for the Navy and surveillance of shipping.,2011,4,15,(Space Based Wide Area Surveillance System) NOSS 3-5 USA 229 NRO L34 Intruder),1.0122909661567112,7572,7385,14957,7478.5,187,14955.830969892646,7477.915484946323,0.0009762186900145164,6436.247709092884,6444.0,1036.9510197982981,17.878465858591344,1036.951019798298,1.0122909661567112,93.5,3.061750652165462,3.062741482822589,0.0009970425631659044,1200.683448676603,7385.697319016774,-1174.4027155576891,6.125482965645178,0.0
1363,SB-WASS 3-5 ,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,131.0,1019,1205,0.0124,63.4,107.5,,,,2011-04-15,,Lockheed Martin,USA,Vandenberg AFB,Atlas 5,2011-014A,37386,ELINT system; wide area ocean surveillance primarily for the Navy and surveillance of shipping.,2011,4,15,(Space Based Wide Area Surveillance System) NOSS 3-5 USA 229 NRO L34 Intruder),2.2863813201125716,7576,7390,14966,7483.0,186,14964.84413550639,7482.422067753195,0.0009753382295853638,6442.057859098476,6450.0,2344.193276505279,17.894605164162435,2344.193276505279,2.286381320112572,93.0,3.061310022997363,3.062298388358894,0.0009945117092865947,1204.4903334241644,7389.097125289481,-1181.6585654953774,6.124596776717788,0.0
1364,SB-WASS 3-6 ,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,98.0,1012,1203,0.0128,63.4,107.4,6500.0,,,2012-09-13,,National Reconnaissance Laboratory (NRL),USA,Vandenberg AFB,Atlas 5,2012-048A,38758,ELINT system; wide area ocean surveillance primarily for the Navy and surveillance of shipping.,2012,9,13,(Space Based Wide Area Surveillance System) NOSS 3-6 USA 238 NRO L36 Intruder),1.710422666954443,7574,7383,14957,7478.5,191,14955.780420960988,7477.890210480494,0.0009762186900145164,6436.247709092884,6444.0,1752.0896541419518,17.878465858591344,1752.0896541419518,1.7104226669544433,95.5,3.063856558059469,3.0648443160675742,0.0009941013016858855,1202.935717895326,7390.571519025997,-1143.3292046536628,6.1296886321351485,0.0
1365,SB-WASS 3-6 ,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,341.0,1012,1203,0.0128,63.4,107.4,6500.0,,,2012-09-13,,National Reconnaissance Laboratory (NRL),USA,Vandenberg AFB,Atlas 5,2012-048P,38773,ELINT system; wide area ocean surveillance primarily for the Navy and surveillance of shipping.,2012,9,13,(Space Based Wide Area Surveillance System) NOSS 3-6 USA 238 NRO L36 Intruder),5.951572749300664,7574,7383,14957,7478.5,191,14955.780420960988,7477.890210480494,0.0009762186900145164,6436.247709092884,6444.0,6096.556857779648,17.878465858591344,6096.556857779648,5.951572749300665,95.5,5.947354424061254,0.34007498351645904,0.0042186085900092355,1017.1226922195028,5814.37230252142,4702.917144670819,0.6801499670329181,0.0
1366,SB-WASS 3-7 ,NR,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,100.0,1014,1099,0.00572,63.4,107.4,6500.0,,,2015-10-08,,National Reconnaissance Laboratory (NRL),USA,Vandenberg AFB,Atlas 5,2015-058A,40964,ELINT system; wide area ocean surveillance primarily for the Navy and surveillance of shipping.,2015,10,8,(Space Based Wide Area Surveillance System) NOSS 3-7 USA 264 NRO L55 Intruder),1.7453292519943295,7470,7385,14855,7427.5,85,14854.756813896349,7427.378406948174,0.0009862905553700567,6370.521620601073,6444.0,1769.5893390558535,17.695893390558535,1769.5893390558535,1.7453292519943293,42.5,2.965953493808476,2.9669501936701685,0.0009995145161820502,1098.331665989842,6979.010259348338,-2541.841951102512,5.933900387340337,0.0
1367,SB-WASS 3-7 ,NR,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,107.0,1014,1099,0.00572,63.4,107.4,6500.0,,,2015-10-08,,National Reconnaissance Laboratory (NRL),USA,Vandenberg AFB,Atlas 5,2015-058R,40981,ELINT system; wide area ocean surveillance primarily for the Navy and surveillance of shipping.,2015,10,8,(Space Based Wide Area Surveillance System) NOSS 3-7 USA 264 NRO L55 Intruder),1.8675022996339325,7470,7385,14855,7427.5,85,14854.756813896349,7427.378406948174,0.0009862905553700567,6370.521620601073,6444.0,1893.4605927897633,17.695893390558535,1893.4605927897633,1.8675022996339323,42.5,2.9659490027461355,2.9669457278328757,0.0009995398102151264,1098.3316326487839,6978.98755579314,-2541.9042842292383,5.933891455665751,0.0
1368,SB-WASS 3-8 ,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,167.0,1009,1204,0.013,63.4,107.4,6500.0,,,2017-03-01,,National Reconnaissance Laboratory (NRL),USA,Vandenberg AFB,Atlas 5,2017-011A,42058,,2017,3,1,(Space Based Wide Area Surveillance System) NOSS 3-8 USA 274 NRO L79 Intruder),2.91469985083053,7575,7380,14955,7477.5,195,14953.728632016831,7476.864316008416,0.0009764145277934182,6434.956801983319,6444.0,2985.1049609200395,17.87488000550922,2985.1049609200395,2.9146998508305306,97.5,3.0646354858341978,3.0656285478803937,0.00099954010000243,1203.4197909116856,7391.3673630121675,-1131.5816422570695,6.1312570957607875,0.0
